Date,000660.KS,003490.KS,006800.KS,032830.KS,035420.KS,042660.KS,114800.KS,185750.KS,278470.KS,411060.KS,A,AAPL,ABBV,ABTS,ACGL,ACIC,ADI,ADP,ADSK,AEP,AES,AFL,AGX,AIG,AIZ,AJG,AKAM,ALB,ALLE,AMCR,AME,AMGN,AMT,AMZN,ANET,AOS,APA,APP,APTV,ARKK,ASM,ATO,AVB,AVGO,AVY,BAX,BBY,BDX,BF-B,BIL,BITO,BK,BKR,BLDR,BLK,BND,BR,BRK-B,BRO,BSX,BTC-USD,BTCL,BTCZ,BWAY,BX,C,CARR,CB,CBOE,CDTX,CDW,CELC,CFG,CHD,CHRW,CI,CINF,CL,CLS,CLX,CME,CMI,CMS,CNC,CNP,COIN,COO,COP,COR,COST,CPB,CPRT,CPT,CRCL,CRM,CSCO,CTRA,CTSH,CVNA,CVS,CVX,D,DAL,DASH,DAVE,DBA,DD,DDOG,DE,DECK,DGX,DHR,DIS,DLR,DUK,DVA,DVN,DXCM,EA,ED,EFA,EFX,ELV,EOG,EPAM,EQR,ERIE,ES,ETN,EWY,EXC,EXR,FANG,FAST,FCX,FDS,FDX,FEIM,FFIV,FICO,FITB,FSLR,FTAI,FTNT,FTV,FXI,GD,GE,GEV,GGAL,GILD,GIS,GL,GLD,GLDM,GM,GOOG,GOOGL,GPN,GRMN,GS,HAL,HAS,HBAN,HCA,HD,HIG,HLT,HOLX,HON,HPE,HPQ,HRTG,HSIC,HSY,HUBB,IAG,IAU,IBIT,IBKR,ICE,IDCC,IDXX,IEX,INCY,INSM,INTU,IPG,IQV,IREN,IRM,ISRG,IT,ITW,IVZ,IWM,J,JBL,JCI,JKHY,JPM,K,KDP,KEY,KEYS,KHC,KIM,KINS,KKR,KLAC,KMI,KMX,KO,KR,KTOS,KVUE,LDOS,LH,LHX,LIN,LIT,LMB,LMT,LOW,LQD,LRCX,LUV,LVS,LYB,LYV,MA,MAA,MAMA,MAR,MAS,MCHP,MCK,MCO,MET,META,MFH,MHK,MNST,MO,MPC,MPWR,MS,MSCI,MSFT,MSI,MTB,MTD,MU,NDSN,NEM,NFLX,NGL,NKE,NOW,NPCE,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,ODFL,OKE,OLMA,OMC,ON,ORCL,ORLY,OTIS,OXY,PANW,PAYC,PCG,PDD,PEG,PEP,PFE,PFG,PG,PHVS,PKG,PLD,PLTR,PM,PNC,PNR,PNW,PODD,POOL,POWL,PPLT,PPTA,PRU,PSA,PSIX,PSX,PTGX,PWR,QQQ,QURE,REG,REGN,RF,RJF,RL,RMD,ROP,ROST,RSG,RTX,SGOV,SHY,SJM,SLNO,SLV,SMMT,SNA,SO,SOLV,SOXX,SPG,SPGI,SPY,SRE,STKE,STLD,STRL,STT,SW,SWKS,SY,SYK,SYY,T,TDY,TEL,TFC,TGT,TJX,TKO,TLT,TMO,TPL,TPR,TQQQ,TROW,TRV,TSLA,TSLS,TSSI,TTWO,TXT,TYL,UAL,UAMY,UBER,UDR,UHS,ULTA,UNG,UNP,URA,URI,USB,USMV,UVXY,V,VGT,VICI,VLO,VNQ,VRNA,VRTX,VST,VTR,VWO,WAT,WDAY,WELL,WM,WMB,WMT,WRB,WSM,WTW,WY,WYNN,XEL,XLE,XLF,XLK,XLP,XLU,XLV,XNET,XOM,XYL,ZEPP,ZTS
2025-09-30,248.155420,16.257781,15.257302,111.910704,191.877547,78.823439,2.258224,58.670937,178.656934,19.580800,128.350006,254.383408,229.882751,9.119000,90.730003,11.390000,245.699997,293.500000,317.670013,111.619858,12.994796,111.120308,269.545441,78.540001,215.764587,308.919586,75.760002,81.080002,177.350006,8.180000,187.707458,280.201508,192.320007,219.570007,145.710007,73.013786,24.011179,718.539978,86.220001,86.300003,5.250000,169.775177,193.169998,329.910004,161.284851,22.757959,75.620003,187.169998,26.869379,90.857841,17.060656,108.425240,48.489624,121.250000,1160.222656,73.654305,238.169998,502.739990,93.594086,97.629997,114056.085938,56.189999,2.825000,15.070000,169.347031,100.898399,59.471325,282.250000,245.250000,95.760002,158.572937,49.400002,52.683601,87.325653,131.872238,286.639832,158.100006,79.407616,246.380005,122.024734,270.190002,420.554077,72.710175,35.680000,38.584499,337.489990,68.559998,93.720398,312.016876,924.322327,31.195000,44.970001,106.779999,132.580002,237.000000,68.009338,23.450880,66.777855,377.239990,74.778679,153.574799,60.487152,56.577084,271.989990,199.350006,26.760000,32.428860,142.399994,457.260010,101.370003,189.737473,198.259995,114.500000,172.880005,122.683617,132.869995,35.060001,67.290001,201.511444,99.689735,93.370003,255.929871,321.463165,111.053680,150.789993,64.730003,316.799286,71.139999,374.250000,80.099998,44.620384,140.940002,142.121002,48.786385,39.079830,285.353973,235.809998,33.910000,323.190002,1496.530029,44.549999,220.529999,166.503891,84.080002,48.934780,41.139999,339.507751,300.820007,614.643799,27.424704,111.000000,49.794998,142.693161,355.470001,76.449997,60.848530,243.550003,243.100006,83.080002,246.220001,792.421509,24.444593,75.151749,17.270000,426.200012,402.586151,132.805939,259.292786,67.489998,197.216507,24.559999,27.230000,25.180000,66.370003,185.619995,428.883881,12.930000,72.769997,65.000000,68.725334,168.479996,344.521057,638.890015,162.063217,84.809998,144.009995,681.664185,27.910000,189.940002,46.930000,101.940002,447.230011,262.869995,260.760010,22.739109,241.960007,149.498993,217.083939,109.949997,148.434128,313.903870,81.451233,25.510000,18.484230,174.919998,25.633125,21.570972,14.650472,129.749527,1076.793335,27.993282,44.869999,65.857430,67.052361,91.370003,16.028095,188.960007,286.294037,304.143585,473.257050,56.849998,97.120003,495.448425,250.080444,110.254013,133.679916,31.910000,53.572159,47.668602,163.399994,568.060059,138.147385,10.510000,259.826019,70.038612,63.645931,771.821045,475.536133,81.779343,734.380005,24.580000,128.919998,67.309998,66.059998,191.774429,920.640015,157.998123,565.628601,516.982422,457.290009,196.061630,1227.609985,167.215286,226.949997,84.065681,119.891998,6.000000,69.287651,920.280029,10.310000,161.535370,298.972382,117.946968,133.791656,135.429993,186.569611,8034.660156,140.501343,71.848228,9.790000,81.529999,49.310001,280.752777,107.809998,91.006104,47.250000,203.619995,207.658600,15.080000,132.169998,83.459999,139.079666,25.039099,82.133217,152.582993,24.950001,217.929993,114.519997,182.419998,160.690063,199.102585,110.509865,88.738281,308.730011,308.545929,304.556030,142.880005,20.230000,102.387001,288.850006,98.220001,134.873123,66.430000,414.320007,600.369995,58.369999,72.900002,561.565918,26.095421,172.100006,313.559998,273.080475,497.863190,152.389999,228.848969,166.671265,99.695335,82.194794,107.516953,67.599998,42.369999,20.660000,343.977203,93.996704,73.000000,271.119995,187.669998,485.754944,666.179993,89.335007,4.340000,139.429993,339.679993,115.169998,42.570000,76.114647,3.870000,369.670013,81.806030,27.939205,586.039978,219.529999,45.195526,88.583397,144.123886,201.960007,88.423660,485.019989,931.911682,112.826401,51.700001,102.639999,279.220001,444.720001,5.380000,18.110001,258.359985,84.489998,523.159973,96.500000,6.200000,97.970001,36.818020,204.272171,546.750000,13.070000,234.995346,47.669998,952.661316,48.330002,95.139999,52.200001,340.705139,746.630005,32.610001,169.193100,91.419998,106.709999,391.640015,195.919998,69.989998,54.180000,299.809998,240.729996,177.447098,219.979431,63.349998,103.059998,76.620003,194.762009,345.450012,24.556133,128.004395,80.650002,44.669998,53.869999,140.929993,78.370003,43.605000,139.169998,9.570000,111.772377,147.084015,45.779999,145.812302
2025-10-01,256.381953,16.177885,14.966326,110.537004,181.377611,78.680111,2.230695,58.012328,186.010046,19.235292,138.580002,255.202606,242.630859,10.270000,90.309998,11.150000,239.279999,291.609985,315.730011,111.867905,15.177052,110.175240,279.097565,79.639999,216.641190,305.029938,75.839996,84.470001,176.729996,8.190000,187.148346,296.386078,193.320007,220.630005,149.270004,72.705452,24.782541,704.090027,87.099998,86.919998,5.400000,168.413010,191.369995,333.390015,161.603119,23.347647,77.349998,190.940002,27.335722,90.878708,17.507818,106.305695,48.131325,126.739998,1135.542725,73.840096,234.600006,498.200012,92.566238,95.849998,118648.929688,59.209999,2.675000,15.190000,166.621216,98.124939,59.232243,281.410004,241.570007,96.339996,158.284225,45.220001,52.267365,87.614647,132.131210,290.020844,159.789993,78.483803,251.690002,121.411140,265.839996,422.824280,71.826851,35.740002,37.957996,346.170013,68.070000,94.582397,311.258118,916.044067,31.600000,45.090000,105.589996,129.029999,235.690002,68.337357,23.758268,66.240211,395.410004,76.246681,152.872650,60.220169,55.939034,267.640015,197.350006,26.809999,32.562069,152.699997,451.730011,101.180000,181.265091,212.880005,112.949997,171.449997,121.335335,132.869995,35.320000,66.080002,201.441513,97.359146,94.139999,253.246155,330.954254,110.211761,152.300003,64.099998,310.715393,71.599998,373.839996,81.889999,44.669956,141.130005,142.557983,47.473213,38.950294,285.593048,239.550003,34.250000,327.290009,1512.709961,44.349998,224.820007,172.740555,85.180000,50.023552,41.380001,339.258850,300.880005,605.897461,26.499268,111.150002,50.071529,140.707016,356.029999,76.559998,61.217793,245.539993,244.899994,85.120003,255.179993,781.635071,24.742697,74.616714,17.040001,426.070007,394.468658,132.318069,256.604309,67.040001,196.916702,24.930000,26.700001,23.680000,65.599998,187.386383,429.043365,13.050000,72.879997,66.739998,68.695374,162.639999,347.674561,620.109985,163.397491,86.699997,147.279999,678.260437,26.510000,203.789993,47.080002,102.260002,438.040009,251.000000,259.920013,22.887794,242.490005,152.122665,214.754852,108.889999,145.802917,309.206696,81.888184,25.600000,18.306211,173.100006,25.869375,21.245188,14.431212,127.273354,1126.979126,27.983393,46.040001,66.314224,66.157135,92.959999,15.652823,191.630005,278.315369,299.224060,465.097107,57.570000,89.419998,495.240021,246.776688,110.696777,142.555298,32.279999,54.548187,47.065937,158.880005,573.013550,136.436981,10.480000,261.043152,69.869469,63.536915,764.368042,478.869507,81.342499,717.340027,18.665001,128.910004,67.430000,66.290001,191.346573,915.869995,155.940643,550.855164,518.739136,456.929993,193.750015,1289.819946,182.035995,228.550003,85.700928,117.089996,6.060000,73.729286,912.429993,10.140000,161.495483,297.250641,117.986801,130.412079,135.389999,187.229584,8036.479980,138.964401,71.858070,11.040000,77.449997,48.349998,288.509338,105.680000,91.931793,47.720001,206.800003,198.769211,15.660000,134.399994,82.550003,141.753510,26.739162,82.261993,152.116257,24.059999,214.850006,116.480003,184.949997,159.362534,196.635239,110.250450,87.273491,305.980011,307.660309,316.955719,142.070007,20.670000,101.646782,290.679993,92.199997,133.455185,64.000000,420.649994,603.250000,54.990002,72.089996,599.188721,25.937086,165.899994,317.420013,270.207306,497.144379,153.199997,226.664993,166.541763,99.712227,82.290199,107.437744,60.119999,42.910000,20.490000,342.696716,94.026466,73.040001,276.339996,185.759995,480.724854,668.450012,89.260002,4.130000,141.000000,337.929993,113.379997,42.660000,75.481834,3.810000,364.149994,82.282921,27.256554,575.070007,221.690002,45.047245,88.030373,143.904526,198.759995,88.652016,530.729980,956.206543,113.434280,52.430000,101.070000,277.239990,459.459991,5.200000,18.760000,255.399994,85.209999,500.739990,93.150002,7.550000,96.610001,36.482052,203.342926,556.039978,13.620000,233.374832,48.259998,960.904053,47.880001,94.970001,51.950001,347.142365,752.520020,32.910000,166.619324,91.559998,106.820000,404.209991,201.509995,70.320000,54.520000,319.809998,232.210007,178.682281,219.023117,63.689999,101.959999,75.410004,194.612549,344.100006,24.714622,131.756607,80.309998,44.669998,53.389999,142.309998,78.250000,44.025002,143.470001,9.750000,111.018959,147.462952,49.930000,146.440109
2025-10-02,281.931313,16.335907,15.479877,114.565355,180.479669,78.933104,2.161476,58.709394,181.906386,18.804127,138.699997,256.880981,234.866821,10.040000,89.080002,11.410000,241.669998,289.869995,320.910004,112.572350,14.110610,110.026016,270.833038,79.639999,217.517792,307.852448,78.010002,87.610001,177.740005,8.230000,185.840378,295.293854,191.169998,222.410004,144.460007,73.143082,23.615606,683.640015,87.360001,89.220001,5.200000,167.886032,190.100006,338.179993,161.792068,23.217714,76.620003,191.600006,27.464712,90.888649,18.039724,105.857903,48.171135,127.720001,1154.918457,73.919586,233.690002,495.920013,93.254791,96.220001,120681.257812,62.709999,2.515000,14.920000,165.114594,96.763054,58.674389,281.369995,241.490005,98.500000,158.712311,49.419998,52.505215,88.092987,134.232803,295.321075,160.509995,77.788460,250.910004,120.985588,265.429993,430.730133,71.290901,36.820000,38.077332,372.070007,69.120003,92.521523,308.063385,915.474854,31.600000,44.570000,104.419998,149.720001,238.880005,67.899994,22.955090,66.708160,394.709991,76.821968,151.676010,60.408047,56.906078,270.089996,204.229996,26.680000,33.715187,151.570007,461.820007,103.800003,180.160004,210.330002,112.139999,173.750000,120.522408,132.100006,34.320000,66.440002,200.812103,96.833527,94.290001,231.806442,338.495361,109.350037,152.770004,63.480000,313.264435,71.790001,376.760010,83.529999,44.580734,141.470001,142.210388,47.920883,38.731079,280.762268,242.320007,35.689999,327.179993,1784.680054,44.220001,232.130005,171.792587,86.290001,49.723888,41.750000,339.557526,299.450012,605.977356,27.812790,110.559998,49.696239,139.169998,354.790009,76.320000,59.241737,246.429993,245.690002,86.419998,257.739990,775.535278,24.225981,74.478004,17.040001,426.690002,392.471588,132.357910,258.763062,67.910004,197.694321,24.480000,26.480000,23.370001,66.029999,187.574936,422.016754,13.290000,72.650002,68.769997,70.862701,160.979996,355.368744,633.840027,164.472855,86.279999,152.800003,680.616089,26.260000,204.339996,47.020000,103.300003,443.010010,257.230011,260.730011,23.403240,244.020004,153.619049,215.604523,108.660004,145.822861,306.061981,82.076866,25.740000,18.246872,175.160004,25.662657,21.087231,14.750135,124.437729,1137.351685,27.904287,46.070000,65.638962,66.007927,95.029999,15.534315,192.889999,278.694366,294.872192,467.757324,58.430000,89.209999,495.597290,246.119919,110.875465,146.748413,32.310001,54.827053,47.950493,156.669998,576.568848,134.716675,10.380000,265.771973,70.645569,65.538857,757.993958,481.214844,80.746803,727.049988,21.610001,129.339996,67.580002,65.750000,191.276932,930.510010,154.360275,559.009460,514.776550,448.029999,194.087341,1300.540039,183.634995,232.250000,86.179535,116.252998,5.860000,74.096947,910.099976,10.430000,166.871689,296.872467,119.549995,132.439835,139.020004,188.879486,8071.609863,140.321716,71.355911,11.140000,76.849998,48.740002,288.279724,104.970001,91.812347,44.230000,209.300003,200.914246,15.630000,135.240005,81.580002,140.931549,26.611412,83.470566,150.994110,23.180000,215.639999,116.120003,187.050003,156.440002,196.357788,112.106255,86.986473,312.209991,310.516174,307.263763,142.839996,21.010000,100.610481,289.160004,96.389999,133.802231,64.980003,420.859985,605.729980,54.500000,71.879997,599.248657,25.927191,166.460007,322.380005,275.983582,496.765015,156.169998,222.570007,165.974014,99.722160,82.310074,106.724937,57.980000,42.529999,20.870001,346.558075,93.123894,74.599998,281.690002,185.009995,475.694733,669.219971,89.279999,4.520000,144.389999,351.660004,115.120003,41.880001,76.500259,3.930000,366.399994,82.729996,26.722307,582.169983,221.110001,44.839657,88.395767,142.079803,198.000000,88.910164,524.960022,965.948486,115.158257,53.070000,101.709999,280.040009,436.000000,5.460000,18.950001,256.940002,86.349998,498.190002,94.830002,7.510000,96.610001,35.968224,205.371262,557.820007,13.450000,233.156113,50.200001,976.171997,47.910000,94.830002,53.000000,345.266113,757.989990,32.750000,163.667938,91.080002,106.820000,408.850006,202.649994,69.589996,54.669998,321.920013,232.100006,174.817368,216.074524,64.059998,101.699997,76.180000,195.449585,345.779999,24.694811,133.063889,79.599998,44.220001,53.349998,143.080002,77.940002,43.945000,143.190002,9.880000,110.325035,148.589752,49.630001,145.981705
2025-10-03,281.167118,16.291627,15.437917,114.254818,179.990466,78.719151,2.155617,58.550258,181.413316,18.753157,141.639999,257.770111,232.235794,10.145000,90.790001,11.660000,241.990005,291.309998,318.899994,113.167656,14.396970,111.737091,261.770020,81.019997,219.151474,309.657654,77.559998,88.220001,177.289993,8.180000,183.464081,295.780396,190.210007,219.509995,145.500000,72.954102,24.268301,682.760010,87.980003,88.320000,5.450000,169.218384,190.690002,338.369995,162.547928,23.847383,76.860001,193.610001,27.752455,90.908516,18.292156,106.076820,48.270660,128.550003,1155.067627,73.830154,234.690002,498.750000,94.751663,97.320000,122266.531250,64.550003,2.435000,15.310000,166.968140,97.160683,59.421516,283.959991,239.539993,101.989998,158.562988,50.509998,53.337685,87.594719,134.860275,309.262756,163.289993,77.480530,233.669998,121.915871,264.670013,430.939240,71.797073,38.700001,38.644165,380.019989,70.459999,93.294357,302.262939,914.086792,31.950001,45.110001,104.199997,145.779999,240.360001,67.919998,23.103827,67.365288,375.720001,76.861649,151.854034,60.843132,57.085529,271.220001,203.429993,26.670000,33.186501,151.820007,462.880005,103.050003,179.330002,214.990005,112.470001,176.350006,122.475426,131.160004,34.560001,67.050003,200.502396,97.993858,95.080002,236.116333,348.702759,109.775948,154.119995,63.299999,317.794983,72.529999,373.459991,83.849998,44.947529,142.820007,146.461105,47.632385,39.528221,281.210480,244.610001,34.910000,324.980011,1850.650024,44.410000,230.130005,169.317871,85.790001,50.353180,41.419998,342.116272,297.000000,594.742065,28.549156,112.690002,49.735744,137.580002,357.640015,76.919998,60.010204,246.449997,245.350006,87.959999,257.059998,786.082947,24.156424,75.191376,17.209999,429.540009,392.521271,132.875641,258.283325,68.220001,195.858002,24.430000,26.639999,24.700001,67.029999,193.638229,411.631256,13.280000,73.220001,69.809998,70.273430,162.619995,338.403656,631.190002,166.285080,86.849998,157.160004,678.699585,26.500000,206.630005,50.459999,104.800003,452.350006,257.200012,260.000000,23.829475,245.830002,154.227585,201.999908,108.790001,145.773026,308.529999,82.156319,25.840000,18.424889,173.350006,25.652811,21.195826,14.999292,127.453079,1099.704956,28.141603,46.419998,66.185127,65.948250,96.190002,15.613320,195.580002,276.201050,296.156860,465.017395,58.880001,89.220001,500.688629,245.144714,110.736488,145.570343,32.520000,50.763577,48.086578,156.320007,579.684692,135.151703,10.640000,266.939209,70.028664,65.945190,737.373169,484.079163,81.779343,710.559998,29.410000,129.169998,67.169998,65.730003,192.172409,918.830017,156.636414,558.361511,516.383484,452.899994,193.025772,1314.040039,187.830002,233.449997,86.608292,115.332001,6.100000,71.473694,912.359985,10.920000,165.854294,298.713623,118.720001,131.604858,138.039993,187.609543,8178.000000,141.050262,71.769455,11.100000,77.610001,49.270000,285.644318,104.790001,91.115593,44.849998,207.190002,201.393127,15.900000,134.250000,82.000000,140.604752,26.896395,83.450745,151.212585,23.389999,214.539993,117.059998,173.070007,153.270004,196.655060,111.976547,89.252930,309.119995,308.088165,303.806671,146.389999,21.840000,102.663345,293.540009,92.279999,131.888504,64.830002,421.170013,603.179993,54.919998,71.680000,599.248657,26.115211,166.820007,321.809998,277.928955,499.950012,152.639999,224.149994,165.924210,99.761887,82.280258,107.219948,59.209999,43.520000,21.430000,344.860657,93.768585,74.000000,279.959991,185.229996,478.868500,669.210022,91.440002,4.250000,145.089996,349.299988,116.379997,41.980000,76.233292,3.840000,370.500000,82.150002,26.771774,587.619995,220.839996,44.997822,87.921745,140.923141,197.350006,88.741371,543.320007,944.138977,114.520485,52.349998,103.279999,284.559998,429.829987,5.540000,17.969999,257.679993,86.849998,502.739990,95.330002,7.750000,96.599998,35.948460,207.069870,556.450012,13.050000,235.422852,49.599998,978.746643,48.070000,95.150002,52.500000,349.148407,755.669983,32.630001,159.394882,91.419998,106.790001,403.299988,201.990005,69.760002,54.790001,328.390015,236.479996,174.359161,218.913544,64.480003,102.070000,76.860001,198.727997,347.140015,24.883018,123.403938,80.260002,44.455002,53.720001,142.360001,78.029999,44.455002,144.820007,9.780000,112.277954,149.427399,49.700001,145.911942
2025-10-06,281.081121,16.286644,15.433196,114.219872,179.935415,78.695074,2.154958,58.532350,181.357829,18.747421,141.610001,256.441406,228.542419,10.120000,91.349998,11.850000,242.500000,290.549988,323.429993,114.755142,14.090862,112.483200,263.037659,83.019997,220.834961,308.331177,78.440002,92.029999,177.360001,8.070000,182.705261,292.037079,185.570007,220.899994,149.500000,72.029121,24.841879,587.000000,87.599998,91.589996,5.390000,172.330521,187.580002,335.489990,161.861694,23.137758,75.599998,191.990005,27.325802,90.928391,18.706860,105.907661,48.847923,127.110001,1173.557739,73.661255,235.169998,500.019989,94.242729,96.699997,124752.531250,67.300003,2.335000,15.230000,165.421860,97.468849,59.580902,286.390015,236.839996,96.449997,156.651505,47.805000,53.516071,88.581284,133.824432,301.297485,165.210007,76.934189,235.339996,117.442612,262.049988,436.993103,72.670471,37.639999,39.240833,386.070007,70.110001,94.037460,304.798737,909.653076,31.290001,44.450001,102.959999,148.509995,245.779999,68.910004,23.639280,67.504677,369.600006,76.216919,152.318832,60.813469,58.082481,281.739990,200.279999,26.740000,33.644421,157.360001,457.309998,102.040001,178.429993,211.710007,112.750000,176.960007,123.308189,128.139999,34.910000,66.360001,200.272614,98.509567,95.300003,236.774780,348.145660,109.399559,152.509995,62.220001,316.190002,72.699997,380.019989,84.779999,45.294498,141.580002,148.079956,47.532902,40.175900,273.919525,247.029999,38.270000,329.000000,1850.180054,43.790001,229.570007,171.094086,86.379997,49.973606,41.400002,344.983673,298.220001,602.968628,28.648664,113.580002,49.557976,134.000000,364.380005,78.389999,58.074066,251.509995,250.429993,87.180000,257.640015,792.849487,24.206110,74.091599,16.709999,433.549988,386.828064,131.959656,260.032349,67.339996,195.811172,24.790001,26.610001,24.840000,66.040001,193.687820,411.681091,13.720000,74.620003,71.290001,69.524353,159.059998,336.627289,627.780029,166.334869,87.230003,158.279999,668.867615,26.799999,205.020004,57.750000,106.370003,449.690002,256.429993,258.709991,23.918686,246.809998,154.636581,202.119858,109.580002,147.198273,309.179993,82.086800,25.299999,18.335880,173.339996,24.875156,21.245188,14.251820,126.674278,1137.800903,27.617533,46.810001,65.638962,64.456207,100.250000,15.494813,198.039993,274.316071,301.753540,466.830688,59.590000,93.260002,510.365173,240.487610,110.379112,148.904846,32.580002,52.058311,47.318668,155.940002,578.046875,134.459625,10.530000,271.298920,68.446602,65.994743,740.600098,482.492310,81.759483,715.659973,35.790001,126.169998,67.089996,65.370003,192.550507,968.099976,157.133377,563.036804,527.582581,457.130005,188.501724,1345.270020,190.960007,234.119995,88.253510,116.331001,6.080000,70.718513,912.840027,10.770000,163.530258,298.216003,120.419998,131.416016,135.589996,185.529663,8068.750000,142.537323,71.611916,11.060000,78.500000,50.349998,291.084869,103.300003,90.408890,45.400002,212.580002,199.756927,16.040001,134.330002,81.839996,138.346832,25.972660,83.391312,149.365509,23.250000,212.929993,117.129997,179.529999,153.539993,193.840881,111.796951,89.886353,311.690002,305.779602,311.440308,148.169998,23.580000,101.873787,290.809998,84.580002,131.799255,64.139999,427.799988,607.710022,52.910000,71.139999,584.746826,25.590731,167.639999,321.100006,280.712341,506.989990,152.259995,223.179993,168.135483,99.761887,82.260384,105.972511,58.450001,44.060001,22.150000,338.051178,94.710831,73.779999,288.359985,179.169998,477.411377,671.609985,92.459999,4.450000,141.630005,352.779999,116.900002,40.310001,76.045433,3.970000,366.279999,80.830002,25.594450,593.619995,222.960007,44.810001,87.852615,142.698013,198.149994,88.036446,543.950012,973.594360,115.088501,53.520000,105.690002,282.730011,453.250000,5.250000,17.959999,256.980011,87.339996,496.230011,97.070000,8.090000,100.099998,35.602608,206.670197,566.909973,13.300000,236.029297,51.209999,985.272949,47.720001,95.080002,52.099998,348.589539,762.179993,32.240002,162.395966,90.559998,106.910004,402.899994,200.410004,69.250000,54.980000,327.619995,238.360001,173.462662,216.851517,63.580002,102.699997,76.980003,195.459549,349.399994,24.724527,124.332008,81.000000,44.674999,53.700001,143.800003,77.459999,44.884998,144.119995,10.750000,113.209801,149.477234,56.119999,144.855621
2025-10-07,280.311596,16.242056,15.390944,113.907168,179.442800,78.479628,2.149058,58.372104,180.861320,18.696096,138.559998,256.231628,231.163513,10.000000,94.099998,12.110000,233.750000,292.940002,314.190002,117.235580,14.219229,112.343925,268.028290,84.050003,215.455765,308.989410,76.599998,90.529999,177.029999,7.960000,181.137695,293.447021,186.970001,221.779999,145.289993,71.014633,24.802320,631.849976,85.260002,89.110001,5.360000,173.911438,187.520004,336.410004,160.489212,22.887890,75.230003,192.529999,27.633390,90.928391,18.129879,106.405205,48.350285,126.879997,1160.580933,73.800354,236.899994,502.299988,95.350410,95.900002,121451.382812,63.139999,2.475000,15.230000,163.459290,97.220337,58.953316,289.239990,240.899994,102.169998,154.560822,49.215000,52.653870,89.697395,133.256699,305.424347,165.690002,78.583138,237.789993,119.243790,263.600006,432.303375,73.206421,38.419998,39.211002,375.779999,69.019997,94.354523,308.203156,913.507629,31.110001,44.230000,103.370003,148.720001,239.740005,68.989998,24.323471,67.644073,370.309998,76.494652,153.199005,60.190498,56.457451,276.779999,202.880005,26.600000,32.836823,154.520004,461.510010,97.980003,181.889999,208.770004,112.529999,175.139999,124.478020,131.039993,34.990002,66.029999,199.833023,99.213707,94.470001,237.433243,355.656921,109.399559,149.869995,62.470001,319.410004,72.839996,370.940002,83.349998,46.384979,142.869995,147.891251,47.204609,40.544575,275.831879,242.330002,36.299999,330.760010,1879.550049,43.680000,227.889999,170.505341,84.919998,49.554081,40.930000,341.927094,301.739990,605.867432,27.663523,116.779999,50.298679,135.639999,366.260010,78.820000,57.145920,247.130005,245.759995,88.099998,256.320007,785.754639,24.126616,74.141136,16.760000,437.570007,384.324280,133.224091,258.493225,67.730003,195.792435,24.910000,26.549999,25.350000,64.879997,192.903870,411.561493,13.040000,75.010002,69.129997,69.264671,161.979996,340.170013,627.280029,165.090210,87.169998,162.320007,656.789673,27.240000,200.860001,61.680000,105.889999,440.940002,245.270004,255.750000,23.888950,244.160004,154.935867,202.539688,108.309998,149.141769,307.690002,82.325134,25.330000,18.207312,170.070007,25.022812,21.097103,14.361448,124.527596,1082.923096,27.696638,44.860001,66.324150,66.525169,103.690002,16.018219,197.000000,278.873871,300.180084,468.644043,58.759998,90.120003,507.219086,238.716324,110.587570,140.119324,32.389999,51.590214,47.756084,155.330002,579.075562,134.677139,10.630000,266.819489,68.187904,64.379318,749.431946,487.462433,82.156616,713.080017,32.009998,122.580002,68.150002,66.650002,190.580429,945.489990,155.026215,567.323242,523.001099,458.500000,188.085037,1309.119995,185.690002,230.850006,86.698029,119.106003,6.110000,68.472855,904.239990,10.650000,162.193680,294.444122,117.989998,131.654572,135.800003,185.029694,7840.109863,141.080200,71.336212,10.440000,79.760002,48.169998,283.747589,101.849998,89.980881,45.330002,211.039993,203.238861,16.200001,133.479996,80.519997,139.426270,25.815430,82.787025,151.480698,22.440001,210.550003,115.970001,182.169998,154.550003,192.047333,110.410095,91.034431,313.450012,299.610077,313.008972,147.789993,23.600000,102.357391,293.529999,84.360001,131.253891,65.470001,421.510010,604.510010,57.919998,71.480003,582.509644,25.462084,165.639999,324.769989,282.607819,510.570007,150.339996,222.750000,168.603622,99.781761,82.300133,107.061539,62.110001,43.389999,22.290001,334.358582,95.633247,72.160004,281.910004,178.919998,480.275726,669.119995,94.010002,4.260000,142.729996,348.570007,116.889999,41.180000,73.504318,3.800000,369.239990,79.949997,25.881361,588.570007,222.070007,44.681492,88.158752,142.249313,197.960007,88.542809,539.169983,957.833557,114.859306,52.654999,105.779999,284.970001,433.089996,5.480000,19.469999,260.500000,85.029999,485.730011,96.650002,8.700000,97.800003,35.701427,209.527847,556.770020,13.780000,230.511581,51.209999,986.520386,47.500000,95.239998,53.700001,351.723328,755.190002,31.990000,162.147522,90.230003,106.910004,410.279999,199.619995,68.849998,54.680000,318.350006,233.169998,172.327103,216.722015,63.970001,103.239998,77.769997,188.394501,349.929993,24.189623,122.655487,81.849998,44.744999,53.770000,142.839996,78.180000,45.090000,144.229996,10.780000,113.269279,147.712234,57.389999,142.274612
